Region Name,Region N,Season Name,Season N,TH,hits,misses,false alarms,correct negatives,POD,FAR,CSI,ETS
SouthGreatPlains,4,JJA,1,7.500000,72,24,1873,5271338,0.750000,0.962982,0.036567,0.036549
SouthGreatPlains,4,JJA,1,10.000000,68,28,1527,5271338,0.708333,0.957367,0.041898,0.041881
SouthGreatPlains,4,JJA,1,15.000000,63,33,1201,5271338,0.656250,0.950158,0.048574,0.048557
SouthGreatPlains,4,JJA,1,25.000000,60,36,784,5271338,0.625000,0.928910,0.068182,0.068166
SouthGreatPlains,4,JJA,1,30.000000,58,38,690,5271338,0.604167,0.922460,0.073791,0.073775
SouthGreatPlains,4,JJA,1,40.000000,52,44,539,5271338,0.541667,0.912014,0.081890,0.081874
SouthGreatPlains,4,JJA,1,50.000000,49,47,444,5271338,0.510417,0.900609,0.090741,0.090726
SouthGreatPlains,4,JJA,1,75.000000,46,50,330,5271338,0.479167,0.877660,0.107981,0.107967
SouthGreatPlains,4,JJA,1,100.000000,39,57,242,5271338,0.406250,0.861210,0.115385,0.115371
SouthGreatPlains,4,SON,2,1.000000,142,15,4165,5449684,0.904459,0.967030,0.032855,0.032827
SouthGreatPlains,4,SON,2,1.500000,127,30,3160,5449684,0.808917,0.961363,0.038288,0.038260
SouthGreatPlains,4,SON,2,2.000000,121,36,2310,5449684,0.770701,0.950226,0.049047,0.049020
SouthGreatPlains,4,SON,2,2.500000,121,36,2141,5449684,0.770701,0.946508,0.052654,0.052628
SouthGreatPlains,4,SON,2,5.000000,108,49,1452,5449684,0.687898,0.930769,0.067122,0.067096
SouthGreatPlains,4,SON,2,7.500000,105,52,1208,5449684,0.668790,0.920030,0.076923,0.076898
SouthGreatPlains,4,SON,2,10.000000,99,58,1005,5449684,0.630573,0.910326,0.085198,0.085173
SouthGreatPlains,4,SON,2,15.000000,93,64,830,5449684,0.592357,0.899242,0.094225,0.094201
SouthGreatPlains,4,SON,2,25.000000,84,73,546,5449684,0.535032,0.866667,0.119488,0.119465
SouthGreatPlains,4,SON,2,30.000000,82,75,489,5449684,0.522293,0.856392,0.126935,0.126913
SouthGreatPlains,4,SON,2,40.000000,72,85,395,5449684,0.458599,0.845824,0.130435,0.130414
SouthGreatPlains,4,SON,2,50.000000,64,93,317,5449684,0.407643,0.832021,0.135021,0.135001
SouthGreatPlains,4,SON,2,75.000000,58,99,244,5449684,0.369427,0.807947,0.144638,0.144620
SouthGreatPlains,4,SON,2,100.000000,47,110,190,5449684,0.299363,0.801688,0.135447,0.135430
SouthGreatPlains,4,DJF,3,1.000000,6,9,212,5520015,0.400000,0.972477,0.026432,0.026429
SouthGreatPlains,4,DJF,3,1.500000,5,10,125,5520015,0.333333,0.961538,0.035714,0.035712
SouthGreatPlains,4,DJF,3,2.000000,2,13,78,5520015,0.133333,0.975000,0.021505,0.021503
SouthGreatPlains,4,DJF,3,2.500000,2,13,74,5520015,0.133333,0.973684,0.022472,0.022470
SouthGreatPlains,4,DJF,3,5.000000,1,14,47,5520015,0.066667,0.979167,0.016129,0.016127
SouthGreatPlains,4,DJF,3,7.500000,0,15,36,5520015,0.000000,1.000000,0.000000,-0.000002
SouthGreatPlains,4,DJF,3,10.000000,0,15,29,5520015,0.000000,1.000000,0.000000,-0.000002
SouthGreatPlains,4,DJF,3,15.000000,0,15,25,5520015,0.000000,1.000000,0.000000,-0.000002
SouthGreatPlains,4,DJF,3,25.000000,0,15,20,5520015,0.000000,1.000000,0.000000,-0.000002
SouthGreatPlains,4,DJF,3,30.000000,0,15,18,5520015,0.000000,1.000000,0.000000,-0.000001
SouthGreatPlains,4,DJF,3,40.000000,0,15,14,5520015,0.000000,1.000000,0.000000,-0.000001
SouthGreatPlains,4,DJF,3,50.000000,0,15,13,5520015,0.000000,1.000000,0.000000,-0.000001
SouthGreatPlains,4,DJF,3,75.000000,0,15,13,5520015,0.000000,1.000000,0.000000,-0.000001
SouthGreatPlains,4,DJF,3,100.000000,0,15,9,5520015,0.000000,1.000000,0.000000,-0.000001
SouthGreatPlains,4,MAM,4,1.000000,227,13,3897,5590026,0.945833,0.944956,0.054871,0.054830
SouthGreatPlains,4,MAM,4,1.500000,215,25,2829,5590026,0.895833,0.929369,0.070055,0.070016
SouthGreatPlains,4,MAM,4,2.000000,189,51,1982,5590026,0.787500,0.912943,0.085059,0.085020
SouthGreatPlains,4,MAM,4,2.500000,182,58,1807,5590026,0.758333,0.908497,0.088911,0.088873
SouthGreatPlains,4,MAM,4,5.000000,159,81,1120,5590026,0.662500,0.875684,0.116912,0.116876
SouthGreatPlains,4,MAM,4,7.500000,148,92,905,5590026,0.616667,0.859449,0.129258,0.129223
SouthGreatPlains,4,MAM,4,10.000000,127,113,716,5590026,0.529167,0.849348,0.132845,0.132812
SouthGreatPlains,4,MAM,4,15.000000,109,131,564,5590026,0.454167,0.838039,0.135572,0.135541
SouthGreatPlains,4,MAM,4,25.000000,81,159,351,5590026,0.337500,0.812500,0.137056,0.137029
SouthGreatPlains,4,MAM,4,30.000000,77,163,300,5590026,0.320833,0.795756,0.142593,0.142567
SouthGreatPlains,4,MAM,4,40.000000,70,170,218,5590026,0.291667,0.756944,0.152838,0.152816
SouthGreatPlains,4,MAM,4,50.000000,60,180,176,5590026,0.250000,0.745763,0.144231,0.144210
SouthGreatPlains,4,MAM,4,75.000000,46,194,123,5590026,0.191667,0.727811,0.126722,0.126704
SouthGreatPlains,4,MAM,4,100.000000,39,201,82,5590026,0.162500,0.677686,0.121118,0.121104
SouthGreatPlains,4,All,5,1.000000,470,38,15562,21831063,0.925197,0.970684,0.029247,0.029225
SouthGreatPlains,4,All,5,1.500000,439,69,11592,21831063,0.864173,0.963511,0.036281,0.036259
SouthGreatPlains,4,All,5,2.000000,402,106,8363,21831063,0.791339,0.954136,0.045316,0.045294
SouthGreatPlains,4,All,5,2.500000,394,114,7661,21831063,0.775591,0.951086,0.048231,0.048209
SouthGreatPlains,4,All,5,5.000000,350,158,4923,21831063,0.688976,0.933624,0.064445,0.064424
SouthGreatPlains,4,All,5,7.500000,325,183,4022,21831063,0.639764,0.925236,0.071744,0.071723
SouthGreatPlains,4,All,5,10.000000,294,214,3277,21831063,0.578740,0.917670,0.077675,0.077655
SouthGreatPlains,4,All,5,15.000000,265,243,2620,21831063,0.521654,0.908146,0.084719,0.084699
SouthGreatPlains,4,All,5,25.000000,225,283,1701,21831063,0.442913,0.883178,0.101856,0.101838
SouthGreatPlains,4,All,5,30.000000,217,291,1497,21831063,0.427165,0.873396,0.108229,0.108212
SouthGreatPlains,4,All,5,40.000000,194,314,1166,21831063,0.381890,0.857353,0.115890,0.115873
SouthGreatPlains,4,All,5,50.000000,173,335,950,21831063,0.340551,0.845948,0.118656,0.118640
SouthGreatPlains,4,All,5,75.000000,150,358,710,21831063,0.295276,0.825581,0.123153,0.123138
